StartDate,EndDate,Progress,Duration_sec,Finished,RecordedDate,ResponseId,lat,long,distn,lang,USCit,Adult18,SA_accuse,SA_victim,LEO_you,LEO_family,Felon,MTurkID,VictimThinkKelly,TimeAttack,KellyPunchOut,KellyTimeDrive,InitialVerdict,InitialChances,InitialHighChances,InitialLowChances,SecondaryVerdict,SecondaryChances,SecondaryHighChances,SecondaryLowChances,UnderstoodEvidence,RMPEstimate,FrameEstimate,ErrorEstimate,Age,Gender,Educ,Income,MathStat,ConclusionsData,AbilityEvidence,NativeEnglish,CrimeVictim,Juror,SupportDP,KnowSciMeth,KnowForSci,PoliticalSpectrum,PoliticalParty,PoliticalParty2,ConfirmSubmit,mTurkCode,TreatmentGroup,EvidenceType,Strength,DefenseFallacy,FactorsAnalyst,Greater50Kelly,Implicates,KellyCouldveLeftEvid,KellyMoreLikely,NotOnlyKelly,ProsecuteFallacy,RMP,RMPTimesKelly,AgeGroup,CensusEdCat,IncomeFctr
7/24/17 17:28,7/24/17 18:02,100,2030,TRUE,7/24/17 18:02,R_Tkgu7CM0nKqFiMh,38.5776062,-90.42449951,anonymous,EN,Yes,Yes,No,No,No,No,No,A1RXG8RE0SJ4LC,No,00:30:00,00:15:00,30 minutes,Not Guilty,"About 1 chance in 10,000 that he is guilty",About 9 chances in 10 that he is guilty,One chance in 2 that he is guilty,Not Guilty,"About 1 chance in 10,000 that he is guilty",About 99 chances in 100 that he is guilty,One chance in 2 that he is guilty,"
	I understood completely
	7
",1 chance in 1 million,"1 chance in 10,000",1 chance in 10,39,Male,Some college courses,"$20-$40,000","High school courses,A college course in statistics,A college course in calculus",Extremely Confident,Extremely Confident,Yes,Yes,No,No,&nbsp;,Somewhat knowledgeable,Very Liberal,None,NA,NA,16051,"F: very strong, finger",Finger,Strong,The fingerprint evidence supports this statement.,the chances of two people having consistent fingerprints,The fingerprint evidence does not support this statement.,The fingerprint evidence does not support this statement.,The fingerprint evidence does not support this statement.,The fingerprint evidence does not support this statement.,The fingerprint evidence supports this statement.,The fingerprint evidence does not support this statement.,"1 in 1,000,000",The fingerprint evidence does not support this statement.,"(34,44]",Some college or associate degree,"$20,000 to $40,000"
7/25/17 2:10,7/25/17 2:28,100,1107,TRUE,7/25/17 2:28,R_afMvXASnAwu8g97,34.19940186,-118.2913971,anonymous,NA,Yes,Yes,No,No,No,No,No,A1NXT0XO6C31GH,No,00:30:00,00:15:00,30 minutes,Not Guilty,About 1 chance in 10 million that he is guilty,Certain to be guilty,Impossible that he is guilty,Not Guilty,About 1 chance in 10 million that he is guilty,Certain to be guilty,Impossible that he is guilty,6,1 chance in 1 million,1 chance in 10 million,1 chance in 1 million,35,Female,Graduated from a four year college or university,"Less than $20,000",A college course in calculus,Moderately Confident,Moderately Confident,Yes,No,No,Yes,Somewhat knowledgeable,&nbsp;,&nbsp;,Democrat,NA,NA,77864,"F: very strong, finger",Finger,Strong,The fingerprint evidence supports this statement.,the chances of two people having consistent fingerprints,The fingerprint evidence does not support this statement.,The fingerprint evidence does not support this statement.,The fingerprint evidence does not support this statement.,The fingerprint evidence does not support this statement.,The fingerprint evidence supports this statement.,The fingerprint evidence supports this statement.,"1 in 1,000,000",The fingerprint evidence does not support this statement.,"(34,44]",Bachelor's degree,"Under $20,000"
7/20/17 14:45,7/20/17 14:55,100,605,TRUE,7/20/17 14:55,R_2zhZRIqD2y4ZNvP,35.76119995,-81.72799683,anonymous,EN,Yes,Yes,No,No,No,No,No,A3FOKP72T5I4FR,No,00:30:00,00:15:00,30 minutes,Not Guilty,Impossible that he is guilty,About 1 chance in 10 that he is guilty,"About 1 chance in 10,000 that he is guilty",Not Guilty,"About 1 chance in 10,000 that he is guilty",About 1 chance in 10 that he is guilty,"About 1 chance in 10,000 that he is guilty",6,1 chance in 100,"1 chance in 100,000",1 chance in 100,41,Female,Some college courses,"$20-$40,000",High school courses,&nbsp;,Not at all Confident,Yes,Yes,No,Yes,Not knowledgeable,Not knowledgeable,Very Liberal,Democrat,NA,NA,94834,"G: moderate, DNA",DNA,Mod,The DNA evidence supports this statement.,the chances of two people having consistent DNA profiles,The DNA evidence does not support this statement.,The DNA evidence does not support this statement.,The DNA evidence does not support this statement.,The DNA evidence does not support this statement.,The DNA evidence supports this statement.,The DNA evidence supports this statement.,1 in 100,The DNA evidence does not support this statement.,"(34,44]",Some college or associate degree,"$20,000 to $40,000"
7/20/17 14:43,7/20/17 14:56,100,763,TRUE,7/20/17 14:56,R_qL8Re8bVIcUGSGt,32.86729431,-97.24859619,anonymous,EN,Yes,Yes,No,No,No,No,No,A2TBXASXZIRNNW,No,00:30:00,00:15:00,30 minutes,Not Guilty,About 1 chance in 1 million that he is guilty,"About 1 chance in 1,000 that he is guilty",About 1 chance in 10 million that he is guilty,Not Guilty,"About 1 chance in 10,000 that he is guilty","About 1 chance in 1,000 that he is guilty","About 1 chance in 100,000 that he is guilty",6,"1 chance in 100,000","1 chance in 100,000","1 chance in 100,000",29,Male,Some college courses,"$60-$80,000",NA,Moderately Confident,&nbsp;,Yes,No,No,No,&nbsp;,&nbsp;,Moderate,None,NA,NA,75299,"G: moderate, DNA",DNA,Mod,The DNA evidence supports this statement.,all of the above,The DNA evidence does not support this statement.,The DNA evidence does not support this statement.,The DNA evidence supports this statement.,The DNA evidence does not support this statement.,The DNA evidence supports this statement.,The DNA evidence supports this statement.,1 in 100,The DNA evidence does not support this statement.,"(24,34]",Some college or associate degree,"$40,000 to $100,000"
7/20/17 14:54,7/20/17 15:12,100,1060,TRUE,7/20/17 15:12,R_1DzHW2EXGcQ5CQR,42.75050354,-71.00930023,anonymous,EN,Yes,Yes,No,No,No,No,No,A149ROBL26JWPJ,No,00:30:00,00:15:00,30 minutes,Not Guilty,About 1 chance in 100 that he is guilty,About 1 chance in 10 that he is guilty,"About 1 chance in 100,000 that he is guilty",Not Guilty,About 1 chance in 100 that he is guilty,About 1 chance in 10 that he is guilty,"About 1 chance in 10,000 that he is guilty",5,1 chance in 100,"1 chance in 100,000","1 chance in 100,000",27,Male,Graduated from a four year college or university,"$40-$60,000","High school courses,A college course in statistics",&nbsp;,&nbsp;,Yes,No,No,Yes,&nbsp;,Somewhat knowledgeable,&nbsp;,Republican,NA,NA,12811,"G: moderate, DNA",DNA,Mod,The DNA evidence does not support this statement.,all of the above,The DNA evidence does not support this statement.,The DNA evidence does not support this statement.,The DNA evidence supports this statement.,The DNA evidence does not support this statement.,The DNA evidence supports this statement.,The DNA evidence does not support this statement.,1 in 100,The DNA evidence does not support this statement.,"(24,34]",Bachelor's degree,"$40,000 to $100,000"
7/20/17 14:59,7/20/17 15:12,100,758,TRUE,7/20/17 15:12,R_4SJWeAPBE1TeIlH,47.54200745,-122.3123016,anonymous,EN,Yes,Yes,No,No,No,No,No,A38VOZIC9QGEGU,No,00:30:00,00:15:00,30 minutes,Not Guilty,"About 1 chance in 1,000 that he is guilty",About 1 chance in 10 that he is guilty,"About 1 chance in 100,000 that he is guilty",Not Guilty,About 1 chance in 100 that he is guilty,About 1 chance in 10 that he is guilty,"About 1 chance in 1,000 that he is guilty","
	I understood completely
	7
",1 chance in 100,1 chance in 1 million,"1 chance in 10,000",28,Male,Graduated from a four year college or university,"$40-$60,000","High school courses,A college course in statistics,A college course in logic or inference,A college course in calculus",Extremely Confident,Extremely Confident,Yes,No,No,Yes,&nbsp;,&nbsp;,&nbsp;,Democrat,NA,NA,99218,"G: moderate, DNA",DNA,Mod,The DNA evidence supports this statement.,the chances of two people having consistent DNA profiles,The DNA evidence does not support this statement.,The DNA evidence does not support this statement.,The DNA evidence supports this statement.,The DNA evidence does not support this statement.,The DNA evidence supports this statement.,The DNA evidence does not support this statement.,1 in 100,The DNA evidence does not support this statement.,"(24,34]",Bachelor's degree,"$40,000 to $100,000"
7/20/17 15:02,7/20/17 15:14,100,721,TRUE,7/20/17 15:14,R_9FZLJDAYVMxCdcl,26.0697937,-80.22229767,anonymous,EN,Yes,Yes,No,No,No,No,No,A1IZ4NX41GKU4X,No,00:30:00,00:15:00,30 minutes,Not Guilty,About 1 chance in 10 million that he is guilty,About 1 chance in 10 million that he is guilty,About 1 chance in 10 that he is guilty,Not Guilty,About 1 chance in 1 million that he is guilty,About 1 chance in 10 that he is guilty,Impossible that he is guilty,3,1 chance in 100,1 chance in 1 million,"1 chance in 1,000",27,Male,Graduated from a four year college or university,"$60-$80,000","High school courses,A college course in statistics",Extremely Confident,Extremely Confident,Yes,No,No,Yes,Somewhat knowledgeable,Somewhat knowledgeable,Moderate,None,NA,NA,92716,"G: moderate, DNA",DNA,Mod,The DNA evidence supports this statement.,the chances of two people having consistent DNA profiles,The DNA evidence does not support this statement.,The DNA evidence does not support this statement.,The DNA evidence supports this statement.,The DNA evidence does not support this statement.,The DNA evidence supports this statement.,The DNA evidence supports this statement.,1 in 100,The DNA evidence does not support this statement.,"(24,34]",Bachelor's degree,"$40,000 to $100,000"
7/20/17 14:48,7/20/17 15:19,100,1836,TRUE,7/20/17 15:19,R_2SDAxIUmgGh2meu,41.15229797,-74.12169647,anonymous,EN,Yes,Yes,No,No,No,No,No,ANMXMEB55AGM6,No,00:30:00,00:15:00,30 minutes,Not Guilty,About 1 chance in 10 million that he is guilty,Impossible that he is guilty,About 1 chance in 1 million that he is guilty,Not Guilty,"About 1 chance in 100,000 that he is guilty","About 1 chance in 10,000 that he is guilty",About 1 chance in 1 million that he is guilty,6,1 chance in 100,"1 chance in 100,000","1 chance in 1,000",34,Male,Graduated from a four year college or university,"$40-$60,000","High school courses,A college course in statistics",&nbsp;,&nbsp;,Yes,No,No,No,Somewhat knowledgeable,&nbsp;,&nbsp;,American Independent,NA,NA,82816,"G: moderate, DNA",DNA,Mod,The DNA evidence supports this statement.,the chances of two people having consistent DNA profiles,The DNA evidence does not support this statement.,The DNA evidence supports this statement.,The DNA evidence supports this statement.,The DNA evidence does not support this statement.,The DNA evidence supports this statement.,The DNA evidence supports this statement.,1 in 100,The DNA evidence does not support this statement.,"(24,34]",Bachelor's degree,"$40,000 to $100,000"
7/20/17 15:06,7/20/17 15:22,100,926,TRUE,7/20/17 15:22,R_1LSQ2qH7d5REm4O,42.39680481,-82.99700165,anonymous,EN,Yes,Yes,No,No,No,No,No,A27W025UEXS1G0,No,00:30:00,00:15:00,30 minutes,Not Guilty,About 1 chance in 100 that he is guilty,About 1 chance in 10 that he is guilty,"About 1 chance in 100,000 that he is guilty",Not Guilty,About 1 chance in 10 that he is guilty,One chance in 2 that he is guilty,"About 1 chance in 1,000 that he is guilty","
	I understood completely
	7
",1 chance in 100,1 chance in 10 million,"1 chance in 1,000",30,Male,Graduated from high school/ Received GED,"$40-$60,000",High school courses,Not at all Confident,&nbsp;,Yes,No,No,No,Somewhat knowledgeable,&nbsp;,&nbsp;,None,NA,NA,66266,"G: moderate, DNA",DNA,Mod,The DNA evidence does not support this statement.,all of the above,The DNA evidence does not support this statement.,The DNA evidence supports this statement.,The DNA evidence supports this statement.,The DNA evidence does not support this statement.,The DNA evidence supports this statement.,The DNA evidence does not support this statement.,1 in 100,The DNA evidence does not support this statement.,"(24,34]",High school graduate,"$40,000 to $100,000"
7/20/17 15:11,7/20/17 15:31,100,1229,TRUE,7/20/17 15:31,R_1d1cjn8rRPbCp1o,40.9058075,-74.11730194,anonymous,EN,Yes,Yes,No,No,No,No,No,A26TY8FHMJ183C,No,00:30:00,00:15:00,30 minutes,Not Guilty,One chance in 2 that he is guilty,About 9 chances in 10 that he is guilty,About 1 chance in 10 that he is guilty,Not Guilty,One chance in 2 that he is guilty,About 9 chances in 10 that he is guilty,About 1 chance in 10 that he is guilty,6,1 chance in 100,"1 chance in 10,000",1 chance in 10,28,Male,Graduated from a four year college or university,"$40-$60,000",A college course in statistics,Moderately Confident,Moderately Confident,Yes,No,No,No,&nbsp;,&nbsp;,&nbsp;,None,NA,NA,86928,"G: moderate, DNA",DNA,Mod,The DNA evidence does not support this statement.,the chances of two people having consistent DNA profiles,The DNA evidence supports this statement.,The DNA evidence supports this statement.,The DNA evidence supports this statement.,The DNA evidence supports this statement.,The DNA evidence does not support this statement.,The DNA evidence supports this statement.,1 in 100,The DNA evidence supports this statement.,"(24,34]",Bachelor's degree,"$40,000 to $100,000"
7/20/17 15:19,7/20/17 15:31,100,714,TRUE,7/20/17 15:31,R_3PocPdnXehvvSu9,37.33479309,-121.7780991,anonymous,EN,Yes,Yes,No,No,No,Yes,No,A1YSYI926BBOHW,No,00:30:00,00:15:00,30 minutes,Not Guilty,"About 1 chance in 100,000 that he is guilty","About 1 chance in 1,000 that he is guilty",Impossible that he is guilty,Not Guilty,"About 1 chance in 10,000 that he is guilty",About 1 chance in 100 that he is guilty,About 1 chance in 10 million that he is guilty,"
	I understood completely
	7
",1 chance in 100,"1 chance in 100,000",1 chance in 100,33,Male,Graduated from a four year college or university,"More than $120,000","High school courses,A college course in statistics,A college course in logic or inference,A college course in calculus,A college course in higher mathematics (above calculus)",Extremely Confident,Extremely Confident,Yes,No,Yes,Yes,&nbsp;,&nbsp;,&nbsp;,None,NA,NA,91492,"G: moderate, DNA",DNA,Mod,The DNA evidence supports this statement.,the chances of two people having consistent DNA profiles,The DNA evidence does not support this statement.,The DNA evidence does not support this statement.,The DNA evidence supports this statement.,The DNA evidence does not support this statement.,The DNA evidence supports this statement.,The DNA evidence does not support this statement.,1 in 100,The DNA evidence does not support this statement.,"(24,34]",Bachelor's degree,"Over $100,000"
7/20/17 15:24,7/20/17 15:34,100,567,TRUE,7/20/17 15:34,R_2Tpb2AfXQHwDg2L,34.53889465,-86.87329865,anonymous,EN,Yes,Yes,No,No,No,No,No,A2UIGDOLX5RV95,No,00:30:00,00:15:00,30 minutes,Not Guilty,About 1 chance in 10 that he is guilty,"About 999 chances in 1,000 that he is guilty","About 1 chance in 1,000 that he is guilty",Guilty,About 9 chances in 10 that he is guilty,About 9 chances in 10 that he is guilty,About 1 chance in 10 that he is guilty,6,1 chance in 10 million,1 chance in 1 million,"1 chance in 10,000",22,Female,Some college courses,"Less than $20,000",High school courses,&nbsp;,&nbsp;,Yes,No,No,Yes,&nbsp;,NA,Very Conservative,Republican,NA,NA,48844,"G: moderate, DNA",DNA,Mod,The DNA evidence does not support this statement.,all of the above,The DNA evidence supports this statement.,The DNA evidence supports this statement.,The DNA evidence supports this statement.,The DNA evidence supports this statement.,The DNA evidence supports this statement.,The DNA evidence does not support this statement.,1 in 100,The DNA evidence supports this statement.,"(18,24]",Some college or associate degree,"Under $20,000"
7/20/17 14:50,7/20/17 15:39,100,2916,TRUE,7/20/17 15:39,R_xfNLyMH7HjWo2zf,39.89039612,-80.70210266,anonymous,EN,Yes,Yes,No,No,No,No,No,A14NP6X071S7GK,No,00:30:00,00:15:00,30 minutes,Not Guilty,About 1 chance in 10 million that he is guilty,About 1 chance in 10 million that he is guilty,"About 1 chance in 100,000 that he is guilty",Guilty,One chance in 2 that he is guilty,One chance in 2 that he is guilty,About 1 chance in 100 that he is guilty,"
	I understood completely
	7
",1 chance in 10 million,1 chance in 1 million,"1 chance in 10,000",30,Male,Graduated from a four year college or university,"$100-$120,000","A college course in statistics,A college course in calculus",Extremely Confident,Extremely Confident,Yes,No,No,No,Somewhat knowledgeable,Somewhat knowledgeable,&nbsp;,Republican,NA,NA,31992,"G: moderate, DNA",DNA,Mod,The DNA evidence supports this statement.,all of the above,The DNA evidence supports this statement.,The DNA evidence supports this statement.,The DNA evidence supports this statement.,The DNA evidence supports this statement.,The DNA evidence supports this statement.,The DNA evidence supports this statement.,1 in 100,The DNA evidence does not support this statement.,"(24,34]",Bachelor's degree,"Over $100,000"
